"HYDROMONTHLYVAR"
"Generator Name","DataTypeName","DatatypeID","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","PatternName"
"KootenayCanal3","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"KootenayCanal3","MaxCap",4,0,148.25,148.25,148.25,148.25,148.25,148.25,148.25,148.25,148.25,148.25,148.25,148.25,""
"KootenayCanal3","MonthlyEnergy",5,0,38107,31004,34566,36906,52418,53135,45168,29276,26072,33091,37032,37306,""
"KootenayCanal3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"KootenayCanal3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"KootenayCanal3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"KootenayCanal3","DailyOpRange",11,0,12.4,19,21,7.2,24.9,19.1,10.9,19.1,9.6,9.6,13.4,28.7,""
"KootenayCanal3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"KootenayCanal4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"KootenayCanal4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"KootenayCanal4","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"KootenayCanal4","MaxCap",4,0,149.25,149.25,149.25,149.25,149.25,149.25,149.25,149.25,149.25,149.25,149.25,149.25,""
"KootenayCanal4","MonthlyEnergy",5,0,38364,31213,34799,37155,52772,53493,45473,29473,26248,33314,37282,37558,""
"KootenayCanal4","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"KootenayCanal4","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"KootenayCanal4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"KootenayCanal4","DailyOpRange",11,0,12.5,19.2,21.2,7.2,25,19.3,11,19.3,9.6,9.6,13.5,28.9,""
"KootenayCanal4","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Spillimacheen_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_1","MaxCap",4,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Spillimacheen_1","MonthlyEnergy",5,0,257,209,233,249,354,358,305,197,176,223,250,252,""
"Spillimacheen_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Spillimacheen_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Spillimacheen_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_2","MaxCap",4,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Spillimacheen_2","MonthlyEnergy",5,0,257,209,233,249,354,358,305,197,176,223,250,252,""
"Spillimacheen_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Spillimacheen_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_2","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Spillimacheen_3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_3","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_3","MaxCap",4,0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,""
"Spillimacheen_3","MonthlyEnergy",5,0,720,586,653,697,990,1004,853,553,492,625,699,705,""
"Spillimacheen_3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Spillimacheen_3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_3","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Spillimacheen_3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Elko_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_1","MaxCap",4,0,6,6,6,6,6,6,6,6,6,6,6,6,""
"Elko_1","MonthlyEnergy",5,0,1542,1255,1399,1494,2121,2150,1828,1185,1055,1339,1499,1510,""
"Elko_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Elko_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Elko_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_2","MaxCap",4,0,6,6,6,6,6,6,6,6,6,6,6,6,""
"Elko_2","MonthlyEnergy",5,0,1542,1255,1399,1494,2121,2150,1828,1185,1055,1339,1499,1510,""
"Elko_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Elko_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_2","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elko_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BostonBar1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar1","MaxCap",4,0,3,3,3,3,3,3,3,3,3,3,3,3,""
"BostonBar1","MonthlyEnergy",5,0,771,627,699,747,1061,1075,914,592,528,670,749,755,""
"BostonBar1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BostonBar1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BostonBar2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar2","MaxCap",4,0,3,3,3,3,3,3,3,3,3,3,3,3,""
"BostonBar2","MonthlyEnergy",5,0,771,627,699,747,1061,1075,914,592,528,670,749,755,""
"BostonBar2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BostonBar2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar2","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BostonBar2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"PtarmiganCreek1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarmiganCreek1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarmiganCreek1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarmiganCreek1","MaxCap",4,0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,""
"PtarmiganCreek1","MonthlyEnergy",5,0,308,251,280,299,424,430,366,237,211,268,300,302,""
"PtarmiganCreek1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarmiganCreek1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"PtarmiganCreek1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarmiganCreek1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarmiganCreek1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Mamquam_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mamquam_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mamquam_1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mamquam_1","MaxCap",4,0,29,29,29,29,29,29,29,29,29,29,29,29,""
"Mamquam_1","MonthlyEnergy",5,0,7454,6065,6762,7219,10254,10394,8836,5727,5100,6473,7244,7298,""
"Mamquam_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mamquam_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Mamquam_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mamquam_1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mamquam_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"EastTwinCreek1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek1","MaxCap",4,0,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,""
"EastTwinCreek1","MonthlyEnergy",5,0,136,111,124,132,187,190,161,105,93,118,132,133,""
"EastTwinCreek1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"EastTwinCreek1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"EastTwinCreek3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek3","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek3","MaxCap",4,0,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,""
"EastTwinCreek3","MonthlyEnergy",5,0,136,111,124,132,187,190,161,105,93,118,132,133,""
"EastTwinCreek3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"EastTwinCreek3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek3","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"EastTwinCreek2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek2","MaxCap",4,0,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,.53,""
"EastTwinCreek2","MonthlyEnergy",5,0,136,111,124,132,187,190,161,105,93,118,132,133,""
"EastTwinCreek2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"EastTwinCreek2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek2","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EastTwinCreek2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BridgeRiver21","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver21","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver21","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver21","MaxCap",4,0,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,""
"BridgeRiver21","MonthlyEnergy",5,0,17608,14326,15972,17053,24220,24551,20870,13527,12047,15290,17111,17238,""
"BridgeRiver21","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver21","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BridgeRiver21","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver21","DailyOpRange",11,0,14.4,22,24.3,8.3,28.7,22.1,12.6,22.1,11.1,11.1,15.5,33.2,""
"BridgeRiver21","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BridgeRiver22","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver22","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver22","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver22","MaxCap",4,0,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,""
"BridgeRiver22","MonthlyEnergy",5,0,17608,14326,15972,17053,24220,24551,20870,13527,12047,15290,17111,17238,""
"BridgeRiver22","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver22","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BridgeRiver22","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver22","DailyOpRange",11,0,14.4,22,24.3,8.3,28.7,22.1,12.6,22.1,11.1,11.1,15.5,33.2,""
"BridgeRiver22","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BridgeRiver23","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver23","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver23","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver23","MaxCap",4,0,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,""
"BridgeRiver23","MonthlyEnergy",5,0,17608,14326,15972,17053,24220,24551,20870,13527,12047,15290,17111,17238,""
"BridgeRiver23","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver23","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BridgeRiver23","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver23","DailyOpRange",11,0,14.4,22,24.3,8.3,28.7,22.1,12.6,22.1,11.1,11.1,15.5,33.2,""
"BridgeRiver23","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BridgeRiver24","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver24","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver24","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver24","MaxCap",4,0,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,""
"BridgeRiver24","MonthlyEnergy",5,0,17608,14326,15972,17053,24220,24551,20870,13527,12047,15290,17111,17238,""
"BridgeRiver24","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver24","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BridgeRiver24","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BridgeRiver24","DailyOpRange",11,0,14.4,22,24.3,8.3,28.7,22.1,12.6,22.1,11.1,11.1,15.5,33.2,""
"BridgeRiver24","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Revelstoke_5","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Revelstoke_5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Revelstoke_5","MinGen",3,0,27.59,27.59,27.59,27.59,27.59,27.59,27.59,27.59,27.59,27.59,27.59,27.59,""
"Revelstoke_5","MaxCap",4,0,483.3,483.3,483.3,483.3,483.3,483.3,483.3,483.3,483.3,483.3,483.3,483.3,""
"Revelstoke_5","MonthlyEnergy",5,0,212218,78250.6,28628.6,86567.3,106389,126246,161581,191944,224666,209082,143884,190516,""
"Revelstoke_5","KLoadFollowing",6,0,1.273,1.789,1.826,1.118,1.5385,1.801,1.501,1.0735,1.2075,1.034,1.5925,1.3545,""
"Revelstoke_5","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Revelstoke_5","Pvalue",10,0,.1,.1,.01509,.0177,.0482,.0705,.064,.09367,.061,.04732,.0884,.1,""
"Revelstoke_5","DailyOpRange",11,0,455.71,455.71,455.71,455.71,455.71,455.71,455.71,455.71,455.71,455.71,455.71,455.71,""
"Revelstoke_5","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Seven_Mile_4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Seven_Mile_4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Seven_Mile_4","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Seven_Mile_4","MaxCap",4,0,201.25,201.25,201.25,201.25,201.25,201.25,201.25,201.25,201.25,201.25,201.25,201.25,""
"Seven_Mile_4","MonthlyEnergy",5,0,51731,42088,46924,50100,71158,72131,61316,39742,35393,44921,50271,50643,""
"Seven_Mile_4","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Seven_Mile_4","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Seven_Mile_4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Seven_Mile_4","DailyOpRange",11,0,16.9,25.8,28.6,9.7,33.8,26,14.8,26,13,13,18.2,39,""
"Seven_Mile_4","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Canoe_Creek","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canoe_Creek","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canoe_Creek","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canoe_Creek","MaxCap",4,0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,""
"Canoe_Creek","MonthlyEnergy",5,0,1414,1150,1282,1369,1945,1971,1676,1086,967,1228,1374,1384,""
"Canoe_Creek","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canoe_Creek","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Canoe_Creek","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canoe_Creek","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canoe_Creek","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Waneta1_Exp","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Waneta1_Exp","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Waneta1_Exp","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Waneta1_Exp","MaxCap",4,0,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,167.5,""
"Waneta1_Exp","MonthlyEnergy",5,0,43055,35030,39055,41698,59225,60035,51033,33077,29458,37388,41841,42150,""
"Waneta1_Exp","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Waneta1_Exp","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Waneta1_Exp","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Waneta1_Exp","DailyOpRange",11,0,35.1,53.8,59.4,20.3,70.3,54,30.8,54,27,27,37.8,81.1,""
"Waneta1_Exp","PLFAllocator",12,0,.7,.7,.7,.7,.7,.7,.7,.7,.7,.7,.7,.7,""
"Kemano_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_2","MaxCap",4,0,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,""
"Kemano_2","MonthlyEnergy",5,0,28918,23528,26231,28006,39778,40322,34276,22216,19785,25111,28102,28310,""
"Kemano_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Kemano_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_2","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Kemano_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_1","MaxCap",4,0,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,""
"Kemano_1","MonthlyEnergy",5,0,28918,23528,26231,28006,39778,40322,34276,22216,19785,25111,28102,28310,""
"Kemano_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Kemano_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kemano_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Jordan_River","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Jordan_River","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Jordan_River","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Jordan_River","MaxCap",4,0,170,170,170,170,170,170,170,170,170,170,170,170,""
"Jordan_River","MonthlyEnergy",5,0,43698,35553,39638,42320,60109,60931,51795,33571,29897,37946,42465,42780,""
"Jordan_River","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Jordan_River","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Jordan_River","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Jordan_River","DailyOpRange",11,0,35.7,54.6,60.3,20.6,71.3,54.8,31.3,54.8,27.4,27.4,38.4,82.3,""
"Jordan_River","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Strathcona_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_2","MaxCap",4,0,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,""
"Strathcona_2","MonthlyEnergy",5,0,8354,6797,7578,8091,11491,11648,9902,6418,5716,7254,8118,8178,""
"Strathcona_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Strathcona_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_2","DailyOpRange",11,0,6.8,10.4,11.5,3.9,13.6,10.5,6,10.5,5.2,5.2,7.3,15.7,""
"Strathcona_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Strathcona_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_1","MaxCap",4,0,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,""
"Strathcona_1","MonthlyEnergy",5,0,8354,6797,7578,8091,11491,11648,9902,6418,5716,7254,8118,8178,""
"Strathcona_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Strathcona_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Strathcona_1","DailyOpRange",11,0,6.8,10.4,11.5,3.9,13.6,10.5,6,10.5,5.2,5.2,7.3,15.7,""
"Strathcona_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Ladore_Falls_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
