ba,year,month,hydro_gen_mwh,hydro_capacity,hours_in_month,hydro_num_sites,hydro_cf
DOPD,2008,8,327587.00462,774,744,1,0.5688696559903865
DOPD,2008,9,204231.86529,774,720,1,0.366479804209733
DOPD,2008,10,225523.64318,774,744,1,0.39163201074574205
DOPD,2008,11,299877.74433,774,720,1,0.5381096474483205
DOPD,2008,12,311835.30959,774,744,1,0.541516124847184
DOPD,2009,1,387047.2436,774,744,1,0.6721250514017393
DOPD,2009,2,314590.49091,774,672,1,0.604832831360742
DOPD,2009,3,264559.01811,774,744,1,0.4594187055618071
DOPD,2009,4,332800.0547,774,720,1,0.5971864317757679
DOPD,2009,5,420169.74409,774,744,1,0.7296437722104137
DOPD,2009,6,444052.64384,774,720,1,0.7968214252081539
DOPD,2009,7,404344.74566,774,744,1,0.7021629463963214
DOPD,2009,8,310845.29996,774,744,1,0.5397969283293045
DOPD,2009,9,213918.46319,774,720,1,0.3838617269415734
DOPD,2009,10,225499.89208,774,744,1,0.3915907658859159
DOPD,2009,11,256944.83618,774,720,1,0.46106954525552685
DOPD,2009,12,344522.37617,774,744,1,0.5982786949688811
DOPD,2010,1,359679.02938,774,744,1,0.6245989090675447
DOPD,2010,2,263078.99572,774,672,1,0.5057966418266273
DOPD,2010,3,292934.52296,774,744,1,0.5086940536523019
DOPD,2010,4,298158.99637,774,720,1,0.5350254743934826
DOPD,2010,5,345461.81099,774,744,1,0.5999100660408158
DOPD,2010,6,441922.69208,774,720,1,0.7929993756818834
DOPD,2010,7,409573.11288,774,744,1,0.7112422426439943
DOPD,2010,8,316067.59949,774,744,1,0.5488656877587452
DOPD,2010,9,218012.42146,774,720,1,0.39120804884438704
DOPD,2010,10,233253.12537,774,744,1,0.40505460630782697
DOPD,2010,11,311158.63095,774,720,1,0.5583524098298881
DOPD,2010,12,339782.11638,774,744,1,0.5900470193590064
DOPD,2011,1,352692.86283,774,744,1,0.6124671147474369
DOPD,2011,2,368918.67074,774,672,1,0.7092843891119108
DOPD,2011,3,387492.06906,774,744,1,0.6728975109402351
DOPD,2011,4,385725.41215,774,720,1,0.6921572856553259
DOPD,2011,5,466717.35041,774,744,1,0.8104757967443249
DOPD,2011,6,434476.91174,774,720,1,0.7796384434036749
DOPD,2011,7,459423.09311,774,744,1,0.7978089888965297
DOPD,2011,8,421759.86195,774,744,1,0.7324050838230391
DOPD,2011,9,282428.51863,774,720,1,0.5067982318224232
DOPD,2011,10,253434.26718,774,744,1,0.44010007220555136
DOPD,2011,11,316063.13806,774,720,1,0.5671532049598048
DOPD,2011,12,344423.90979,774,744,1,0.5981077036446611
DOPD,2012,1,376269.86227,774,744,1,0.6534096410734628
DOPD,2012,2,285775.23558,774,696,1,0.5304865669829814
DOPD,2012,3,357941.20259,774,744,1,0.6215810942145259
DOPD,2012,4,459739.68928,774,720,1,0.8249707315532586
DOPD,2012,5,457652.07584,774,744,1,0.7947335372732072
DOPD,2012,6,502298.06904,774,720,1,0.9013387687338501
DOPD,2012,7,463042.82296,774,744,1,0.8040948135645023
DOPD,2012,8,421739.15448,774,744,1,0.7323691243644245
DOPD,2012,9,340389.19055,774,720,1,0.610804605494545
DOPD,2012,10,243783.86111,774,744,1,0.4233417054089912
DOPD,2012,11,320133.47704,774,720,1,0.5744571436979616
DOPD,2012,12,417302.23903,774,744,1,0.7246642199265093
DOPD,2013,1,448818.68005,774,744,1,0.7793939457954767
DOPD,2013,2,374606.88284,774,672,1,0.7202205665528485
DOPD,2013,3,337237.95312,774,744,1,0.5856289647411853
DOPD,2013,4,376805.24067,774,720,1,0.676150661552541
DOPD,2013,5,485073.51257,774,744,1,0.8423521029041983
DOPD,2013,6,507561.27591,774,720,1,0.9107832255060294
DOPD,2013,7,436098.43301,774,744,1,0.7573046612521186
DOPD,2013,8,405085.13942,774,744,1,0.7034486736614709
DOPD,2013,9,271349.36854,774,720,1,0.48691747154033876
DOPD,2013,10,267769.08849,774,744,1,0.4649931380240893
DOPD,2013,11,337942.35507,774,720,1,0.606413930286391
DOPD,2013,12,374399.83343,774,744,1,0.650162251378817
DOPD,2014,1,374478.83306,774,744,1,0.6502994378108415
DOPD,2014,2,311161.07146,774,672,1,0.5982394169512121
DOPD,2014,3,316369.51664,774,744,1,0.5493899805506932
DOPD,2014,4,421883.06091,774,720,1,0.7570396585378983
DOPD,2014,5,465274.298,774,744,1,0.8079698709399573
DOPD,2014,6,474144.10722,774,720,1,0.8508184525193799
DOPD,2014,7,430706.03129,774,744,1,0.7479405116730572
DOPD,2014,8,412106.97032,774,744,1,0.7156424007390737
DOPD,2014,9,253537.75117,774,720,1,0.45495576939778926
DOPD,2014,10,229584.41851,774,744,1,0.3986837308459059
DOPD,2014,11,313294.16537,774,720,1,0.5621844770492391
DOPD,2014,12,405567.74614,774,744,1,0.7042867420674612
DOPD,2015,1,392941.88856,774,744,1,0.6823613690922731
DOPD,2015,2,407137.60651,774,672,1,0.7827642551641134
DOPD,2015,3,417232.60144,774,744,1,0.7245432911005529
DOPD,2015,4,444676.294,774,720,1,0.7979405218202699
DOPD,2015,5,376561.91661,774,744,1,0.6539168066495791
DOPD,2015,6,404911.50249,774,720,1,0.7265853834517657
DOPD,2015,7,295093.96934,774,744,1,0.5124440300005557
DOPD,2015,8,337050.13907,774,744,1,0.5853028171452586
DOPD,2015,9,262590.41004,774,720,1,0.47120013285960377
DOPD,2015,10,245312.88867,774,744,1,0.42599693095148783
DOPD,2015,11,338876.60081,774,720,1,0.6080903689527706
DOPD,2015,12,344350.95349,774,744,1,0.5979810117286266
DOPD,2016,1,352796.92851,774,744,1,0.6126478295094607
DOPD,2016,2,345491.62149,774,696,1,0.6413385114831149
DOPD,2016,3,352566.32304,774,744,1,0.6122473726765024
DOPD,2016,4,441826.19805,774,720,1,0.7928262238910422
DOPD,2016,5,434878.59514,774,744,1,0.7551863575963434
DOPD,2016,6,405073.98273,774,720,1,0.7268769428832902
DOPD,2016,7,377711.05831,774,744,1,0.6559123432073296
DOPD,2016,8,340387.96407,774,744,1,0.5910991012857381
DOPD,2016,9,247312.87064,774,720,1,0.4437856564743038
DOPD,2016,10,306277.45094,774,744,1,0.5318646518226778
DOPD,2016,11,362446.99909,774,720,1,0.6503858008362045
DOPD,2016,12,395870.15024,774,744,1,0.6874464279958878
DOPD,2017,1,382350.81424,774,744,1,0.6639694893167736
DOPD,2017,2,389247.71172,774,672,1,0.7483690778423773
DOPD,2017,3,409405.87381,774,744,1,0.7109518244318025
DOPD,2017,4,442901.10935,774,720,1,0.7947550770707723
DOPD,2017,5,502322.02102,774,744,1,0.8723049182781807
DOPD,2017,6,475509.11619,774,720,1,0.8532678656869077
DOPD,2017,7,427971.68713,774,744,1,0.7431921993171903
DOPD,2017,8,343860.81971,774,744,1,0.5971298722423661
DOPD,2017,9,225368.5725,774,720,1,0.40440814760981914
DOPD,2017,10,285027.18312,774,744,1,0.49496260023339167
DOPD,2017,11,262625.18281,774,720,1,0.47126253016436986
DOPD,2017,12,341775.08432,774,744,1,0.5935078983634798
DOPD,2018,1,367982.37404,774,744,1,0.6390180427745825
DOPD,2018,2,390579.59856,774,672,1,0.7509297683647103
DOPD,2018,3,390486.35463,774,744,1,0.6780972233162458
DOPD,2018,4,411659.52429,774,720,1,0.7386942368109388
DOPD,2018,5,459510.05055,774,744,1,0.7979599944256897
DOPD,2018,6,468668.37112,774,720,1,0.8409926269020959
DOPD,2018,7,440995.70926,774,744,1,0.7658090030493734
DOPD,2018,8,346965.4019,774,744,1,0.6025211196896446
DOPD,2018,9,243769.17287,774,720,1,0.43742673856948033
DOPD,2018,10,231435.24783,774,744,1,0.401897779705343
DOPD,2018,11,304755.7111,774,720,1,0.5468628177935688
DOPD,2018,12,348505.88182,774,744,1,0.6051962327734712
DOPD,2019,1,360167.00864,774,744,1,0.6254463071323386
DOPD,2019,2,314678.3991,774,672,1,0.6050018439691768
DOPD,2019,3,371484.92268,774,744,1,0.6451003769692424
DOPD,2019,4,349196.32751,774,720,1,0.6266083970535458
DOPD,2019,5,398007.88098,774,744,1,0.6911586941527048
DOPD,2019,6,454774.99058,774,720,1,0.8160619268231409
DOPD,2019,7,304598.12638,774,744,1,0.5289484287391292
DOPD,2019,8,332860.25947,774,744,1,0.578026901638604
DOPD,2019,9,247106.89334,774,720,1,0.443416044609532
DOPD,2019,10,263990.65132,774,744,1,0.4584317109138396
DOPD,2019,11,300845.59526,774,720,1,0.5398463882787826
DOPD,2019,12,356718.39418,774,744,1,0.6194576320816315
DUK,1982,1,189356.71334999998,1179.5,744,44,0.2157793230113908
DUK,1982,2,305462.8400200001,1179.5,672,44,0.38538176994388273
DUK,1982,3,248727.73385000002,1179.5,744,44,0.2834349048143236
DUK,1982,4,202371.69051000001,1179.5,720,44,0.23829740769393812
DUK,1982,5,175603.37396000006,1179.5,744,44,0.2001068590663987
DUK,1982,6,158667.123,1179.5,720,44,0.18683425533418113
DUK,1982,7,146648.59583,1179.5,744,44,0.16711176577235662
DUK,1982,8,168423.27568000002,1179.5,744,44,0.19192485844648957
DUK,1982,9,117537.84916000001,1179.5,720,44,0.1384035716169752
DUK,1982,10,126014.93452000001,1179.5,744,44,0.14359890800275316
DUK,1982,11,140168.40472000002,1179.5,720,44,0.1650515810842636
DUK,1982,12,170605.52143000002,1179.5,744,44,0.1944116121625256
DUK,1983,1,148538.23692000002,1179.5,744,44,0.16926508512354882
DUK,1983,2,232679.57963000002,1179.5,672,44,0.29355606142382773
DUK,1983,3,302244.1561999999,1179.5,744,44,0.34441894483264723
DUK,1983,4,359975.2616100001,1179.5,720,44,0.42387930574395943
DUK,1983,5,297975.72332000016,1179.5,744,44,0.33955489992570226
DUK,1983,6,199515.80272,1179.5,720,44,0.23493453290000474
DUK,1983,7,112778.84348000005,1179.5,744,44,0.1285158686248502
DUK,1983,8,103489.50632000001,1179.5,744,44,0.117930308450364
DUK,1983,9,136438.99654999998,1179.5,720,44,0.1606601155739249
DUK,1983,10,140028.76359000002,1179.5,744,44,0.15956821004662997
DUK,1983,11,155359.78621,1179.5,720,44,0.18293978876407138
DUK,1983,12,232190.78884000002,1179.5,744,44,0.26459041424514673
DUK,1984,1,213696.03316000002,1179.5,744,44,0.24351492244298892
DUK,1984,2,219823.09433999995,1179.5,696,44,0.26777259790092234
DUK,1984,3,270666.4677,1179.5,744,44,0.3084349433877121
DUK,1984,4,268394.86796,1179.5,720,44,0.3160412462437002
DUK,1984,5,211257.35939,1179.5,744,44,0.2407359590472544
DUK,1984,6,159559.68320999996,1179.5,720,44,0.18788526589656632
DUK,1984,7,178934.62151000003,1179.5,744,44,0.2039029449215314
DUK,1984,8,215004.57873000004,1179.5,744,44,0.2450060608992329
DUK,1984,9,128965.92426000001,1179.5,720,44,0.15186039783806698
DUK,1984,10,122449.27642000001,1179.5,744,44,0.13953570222939374
DUK,1984,11,123061.16835000002,1179.5,720,44,0.1449074093895719
DUK,1984,12,112672.23572000001,1179.5,744,44,0.12839438494532493
DUK,1985,1,115879.81881,1179.5,744,44,0.1320495503493826
DUK,1985,2,219720.55241000012,1179.5,672,44,0.27720653476301516
DUK,1985,3,175171.15224,1179.5,744,44,0.19961432564372544
DUK,1985,4,116876.81096999998,1179.5,720,44,0.13762518365832976
DUK,1985,5,131785.49711000003,1179.5,744,44,0.15017468800567038
DUK,1985,6,104476.19452999998,1179.5,720,44,0.12302316722010266
DUK,1985,7,156444.36652000004,1179.5,744,44,0.1782744266068637
DUK,1985,8,257573.36380999992,1179.5,744,44,0.2935148434159726
DUK,1985,9,186741.00065,1179.5,720,44,0.21989190411426687
DUK,1985,10,204340.10694,1179.5,744,44,0.23285348145058732
DUK,1985,11,281961.20098,1179.5,720,44,0.33201592127078333
DUK,1985,12,261381.71513999996,1179.5,744,44,0.2978546075428352
DUK,1986,1,198988.37849,1179.5,744,44,0.2267549792034168
DUK,1986,2,186224.96656999996,1179.5,672,44,0.2349474234567714
DUK,1986,3,203325.28957000005,1179.5,744,44,0.2316970576766172
DUK,1986,4,159107.58896,1179.5,720,44,0.18735291432339501
DUK,1986,5,162203.03748000006,1179.5,744,44,0.1848366556359311
DUK,1986,6,150271.2683,1179.5,720,44,0.17694793968724978
DUK,1986,7,132079.97449000002,1179.5,744,44,0.15051025640762672
DUK,1986,8,194649.48775000006,1179.5,744,44,0.22181064483082416
DUK,1986,9,160136.77124000006,1179.5,720,44,0.1885648005746315
DUK,1986,10,131918.19449,1179.5,744,44,0.15032590181961555
DUK,1986,11,204980.62446000002,1179.5,720,44,0.24136948855447227
DUK,1986,12,275703.71647,1179.5,744,44,0.3141750838358699
DUK,1987,1,256541.17838999993,1179.5,744,44,0.2923386280750454
DUK,1987,2,295570.98227999994,1179.5,672,44,0.37290188321322587
DUK,1987,3,335926.65161000006,1179.5,744,44,0.38280145543035826
DUK,1987,4,311243.10646999994,1179.5,720,44,0.3664960511398426
DUK,1987,5,226508.9180799999,1179.5,744,44,0.2581157020242766
DUK,1987,6,174217.82961999997,1179.5,720,44,0.20514557677452777
DUK,1987,7,135647.57766,1179.5,744,44,0.15457567866373123
DUK,1987,8,180747.11506000004,1179.5,744,44,0.20596835165711738
DUK,1987,9,256963.00087999995,1179.5,720,44,0.302579954877302
DUK,1987,10,152119.79999000003,1179.5,744,44,0.1733464152274292
DUK,1987,11,110901.21553000002,1179.5,720,44,0.1305887800032971
DUK,1987,12,137424.85246,1179.5,744,44,0.1566009522669985
DUK,1988,1,162296.25331999996,1179.5,744,44,0.1849428787029313
DUK,1988,2,186887.99563999995,1179.5,696,44,0.22765344223394865
DUK,1988,3,169790.36331,1179.5,744,44,0.19348270785187816
DUK,1988,4,160071.99732,1179.5,720,44,0.18848852776600253
DUK,1988,5,140033.56776,1179.5,744,44,0.15957368458477486
DUK,1988,6,99008.94265999997,1179.5,720,44,0.11658535003061557
DUK,1988,7,84901.28697,1179.5,744,44,0.09674831116930357
DUK,1988,8,97004.70589999996,1179.5,744,44,0.1105406267235524
DUK,1988,9,144084.50293000005,1179.5,720,44,0.16966287849135703
DUK,1988,10,119780.92584999997,1179.5,744,44,0.13649501320725474
DUK,1988,11,111093.39730000003,1179.5,720,44,0.13081507854081298
DUK,1988,12,103214.44037000001,1179.5,744,44,0.11761686012616974
DUK,1989,1,130637.80331999998,1179.5,744,44,0.14886684639472708
DUK,1989,2,122207.51731999998,1179.5,672,44,0.15418094496255474
DUK,1989,3,172524.35658999998,1179.5,744,44,0.19659819928938357
DUK,1989,4,193597.00595,1179.5,720,44,0.22796501100984407
DUK,1989,5,204110.89187,1179.5,744,44,0.23259228198343565
DUK,1989,6,242281.55410999997,1179.5,720,44,0.2852922072794498
DUK,1989,7,308920.23102999985,1179.5,744,44,0.35202659117222057
DUK,1989,8,194438.34074000007,1179.5,744,44,0.22157003461918903
DUK,1989,9,175540.88591,1179.5,720,44,0.20670350655880554
DUK,1989,10,317498.7375000001,1179.5,744,44,0.3618021321910598
DUK,1989,11,259141.62786000004,1179.5,720,44,0.30514533919740006
DUK,1989,12,239827.46604000003,1179.5,744,44,0.273292704262331
DUK,1990,1,287611.39210000006,1179.5,744,44,0.32774434230378285
DUK,1990,2,265576.59351999994,1179.5,672,44,0.3350599950544015
DUK,1990,3,232184.8245399999,1179.5,744,44,0.26458361769384686
DUK,1990,4,193130.40141000005,1179.5,720,44,0.22741557323018233
DUK,1990,5,142524.71019999997,1179.5,744,44,0.16241243806606587
DUK,1990,6,102497.14756,1179.5,720,44,0.12069279303848146
DUK,1990,7,144804.75712999998,1179.5,744,44,0.16501064002197027
DUK,1990,8,202166.98869000011,1179.5,744,44,0.23037712887500184
DUK,1990,9,194418.61219999992,1179.5,720,44,0.22893247162168515
DUK,1990,10,273161.05561999994,1179.5,744,44,0.31127762312716795
DUK,1990,11,218802.61636000001,1179.5,720,44,0.2576452079035373
DUK,1990,12,180044.74293999997,1179.5,744,44,0.205167971370227
DUK,1991,1,263671.86841000005,1179.5,744,44,0.3004643260653549
DUK,1991,2,224827.40245999995,1179.5,672,44,0.28364950147863294
DUK,1991,3,286563.41493,1179.5,744,44,0.3265501316509183
DUK,1991,4,287753.2193,1179.5,720,44,0.3388361585653054
DUK,1991,5,274419.81512,1179.5,744,44,0.31271202842465595
DUK,1991,6,227587.66630000007,1179.5,720,44,0.2679898100654704
DUK,1991,7,255371.49480000001,1179.5,744,44,0.29100572823366927
DUK,1991,8,238612.36350000004,1179.5,744,44,0.2719080477649086
DUK,1991,9,169421.76890999998,1179.5,720,44,0.19949810290377276
DUK,1991,10,137513.4062,1179.5,744,44,0.15670186269013206
DUK,1991,11,139280.84306,1179.5,720,44,0.164006456431633
DUK,1991,12,140145.76580000002,1179.5,744,44,0.15970153860529568
DUK,1992,1,179074.44744,1179.5,744,44,0.20406228199483106
DUK,1992,2,154831.96035000004,1179.5,696,44,0.18860509804709774
DUK,1992,3,169785.88521000004,1179.5,744,44,0.19347760488315172
DUK,1992,4,151215.70418999996,1179.5,720,44,0.17806003507842302
DUK,1992,5,171258.69470000002,1179.5,744,44,0.19515592845063748
DUK,1992,6,280191.83167000004,1179.5,720,44,0.32993244744712924
DUK,1992,7,165025.20445999998,1179.5,744,44,0.18805262442624218
DUK,1992,8,154449.47092,1179.5,744,44,0.17600116565703527
DUK,1992,9,150868.85393000004,1179.5,720,44,0.17765161076962938
DUK,1992,10,135553.44698,1179.5,744,44,0.15446841310104975
DUK,1992,11,231292.18834000002,1179.5,720,44,0.27235197157458435
DUK,1992,12,265897.17911,1179.5,744,44,0.30300015396308805
DUK,1993,1,339594.58404999995,1179.5,744,44,0.38698120678299075
DUK,1993,2,268568.97583000007,1179.5,672,44,0.3388352810790489
DUK,1993,3,336098.0813000001,1179.5,744,44,0.3829968062145889
DUK,1993,4,358553.85915000003,1179.5,720,44,0.42220557103998874
DUK,1993,5,218774.63072000004,1179.5,744,44,0.2493021814419269
DUK,1993,6,156675.0334,1179.5,720,44,0.18448852315011066
DUK,1993,7,133455.72767,1179.5,744,44,0.15207798054351443
DUK,1993,8,113613.47084,1179.5,744,44,0.12946695888999804
DUK,1993,9,127387.37004000001,1179.5,720,44,0.15000161325420378
DUK,1993,10,106845.00764999997,1179.5,744,44,0.12175403242899531
DUK,1993,11,92936.10502999998,1179.5,720,44,0.1094344414182092
DUK,1993,12,131838.4781,1179.5,744,44,0.15023506189974795
DUK,1994,1,180436.27373,1179.5,744,44,0.2056141358991189
DUK,1994,2,177194.28040000005,1179.5,672,44,0.22355401855104065
DUK,1994,3,247098.25335000004,1179.5,744,44,0.28157804855119045
DUK,1994,4,221954.56281000003,1179.5,720,44,0.26135669870707934
DUK,1994,5,169497.16185000003,1179.5,744,44,0.19314859341027504
DUK,1994,6,229873.49253000005,1179.5,720,44,0.270681424014413
DUK,1994,7,282573.27898,1179.5,744,44,0.3220032168952581
DUK,1994,8,381153.3642200001,1179.5,744,44,0.43433904951068214
DUK,1994,9,285984.77546999994,1179.5,720,44,0.33675377451603783
DUK,1994,10,218033.42884999997,1179.5,744,44,0.24845755314808987
DUK,1994,11,188198.82507999998,1179.5,720,44,0.22160852654137816
DUK,1994,12,229907.50562000004,1179.5,744,44,0.26198852441120035
DUK,1995,1,333515.36763000005,1179.5,744,44,0.38005370376321307
DUK,1995,2,344250.8720900001,1179.5,672,44,0.4343180020917864
DUK,1995,3,305609.09732,1179.5,744,44,0.3482534258183028
DUK,1995,4,177695.33141000004,1179.5,720,44,0.20924041661956577
DUK,1995,5,133989.88079000002,1179.5,744,44,0.15268666875202272
DUK,1995,6,180870.35663,1179.5,720,44,0.21297908321558098
DUK,1995,7,228818.41800000003,1179.5,744,44,0.26074746680523464
DUK,1995,8,256262.05454,1179.5,744,44,0.29202055561633095
DUK,1995,9,228973.66756000006,1179.5,720,44,0.26962185902689473
DUK,1995,10,267688.1523799999,1179.5,744,44,0.30504103750450107
DUK,1995,11,247750.42719999998,1179.5,720,44,0.2917319334934765
DUK,1995,12,188415.02921,1179.5,744,44,0.2147062373910031
DUK,1996,1,249949.64482000005,1179.5,744,44,0.28482731978193787
DUK,1996,2,314229.28851000004,1179.5,696,44,0.38277139703410273
DUK,1996,3,301817.09388,1179.5,744,44,0.34393229074648907
DUK,1996,4,243762.43986,1179.5,720,44,0.28703598495125054
DUK,1996,5,174893.67308999997,1179.5,744,44,0.19929812738448494
DUK,1996,6,150980.95885,1179.5,720,44,0.1777836169398521
DUK,1996,7,145124.56576000006,1179.5,744,44,0.16537507436630253
DUK,1996,8,185576.60199,1179.5,744,44,0.2114717394262194
DUK,1996,9,241068.94364999997,1179.5,720,44,0.2838643300480429
DUK,1996,10,166643.56326000005,1179.5,744,44,0.18989680708063839
DUK,1996,11,147998.00026,1179.5,720,44,0.1742711133013047
DUK,1996,12,167944.80433999997,1179.5,744,44,0.1913796217870703
DUK,1997,1,157300.08281000002,1179.5,744,44,0.17924954852612052
DUK,1997,2,212147.87854,1179.5,672,44,0.267652605194897
DUK,1997,3,246350.17393999998,1179.5,744,44,0.2807255830336346
DUK,1997,4,214314.71172,1179.5,720,44,0.252360595026141
DUK,1997,5,184896.10822,1179.5,744,44,0.21069629036816218
DUK,1997,6,196726.39205999995,1179.5,720,44,0.231649936484386
DUK,1997,7,167843.87427999996,1179.5,744,44,0.19126460806702306
DUK,1997,8,116857.60645999995,1179.5,744,44,0.13316377732044282
DUK,1997,9,117446.54687000002,1179.5,720,44,0.13829606103103956
DUK,1997,10,119541.36006,1179.5,744,44,0.13622201869299458
DUK,1997,11,145498.66159999996,1179.5,720,44,0.17132808346286085
DUK,1997,12,155082.12802999993,1179.5,744,44,0.17672210298467997
DUK,1998,1,237838.04240999997,1179.5,744,44,0.271025678834662
DUK,1998,2,386200.1572,1179.5,672,44,0.4872425730232746
DUK,1998,3,342353.07239999995,1179.5,744,44,0.3901246113033133
DUK,1998,4,282581.0995999999,1179.5,720,44,0.33274586642174164
DUK,1998,5,201053.93763999996,1179.5,744,44,0.22910876401062957
DUK,1998,6,98905.90497,1179.5,720,44,0.11646402073618765
DUK,1998,7,76261.50766999999,1179.5,744,44,0.08690294738293518
DUK,1998,8,121819.67452000002,1179.5,744,44,0.138818246432104
DUK,1998,9,96624.87737999999,1179.5,720,44,0.11377805729829024
DUK,1998,10,72486.10884,1179.5,744,44,0.08260073390857253
DUK,1998,11,91408.50432000002,1179.5,720,44,0.10763565578635018
DUK,1998,12,123652.52284999996,1179.5,744,44,0.14090684822938454
