"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"1038","AltaW8","Wind","2153","WT-CISO-AltaW8_2028[09]",".015","2153","WT-CISO-AltaW8_2028[09]",".015","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14973","ALTWIND_25635_Q1","Wind","2154","WT-CISO-ALTWIND_25635_Q1_2028[09]",".00329","2154","WT-CISO-ALTWIND_25635_Q1_2028[09]",".00329","0","0","0","0","32.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14972","ALTWIND_25635_Q2","Wind","2155","WT-CISO-ALTWIND_25635_Q2_2028[09]",".00151","2155","WT-CISO-ALTWIND_25635_Q2_2028[09]",".00151","0","0","0","0","15.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13069","American Falls Solar I","Solar","2734","PV_ID_Cnty_American Falls Solar I_42.83-112.74_T[09]","20","2734","PV_ID_Cnty_American Falls Solar I_42.83-112.74_T[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17048","American Kings Solar","Solar","2312","PV_CA_Cnty_American Kings Solar_32.68-115.67_F[09]","123","2312","PV_CA_Cnty_American Kings Solar_32.68-115.67_F[09]","123","0","0","0","0","123",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16289","Antlop2_G1","Solar","2313","PV_CA_Cnty_Antlop2_G1_34.71-118.31_T[09]","235","2313","PV_CA_Cnty_Antlop2_G1_34.71-118.31_T[09]","235","0","0","0","0","235",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16290","Antlop2_G2","Solar","2314","PV_CA_Cnty_Antlop2_G2_34.71-118.31_T[09]","235","2314","PV_CA_Cnty_Antlop2_G2_34.71-118.31_T[09]","235","0","0","0","0","235",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17262","Apache Solar","Solar","2238","PV_AZ_Cochise_Red Horse 2 Solar_32.29-110.09_T[09]","20","2238","PV_AZ_Cochise_Red Horse 2 Solar_32.29-110.09_T[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13438","Apex Solar Power","Solar","2819","PV_NV_Clark_Apex Solar Power_36.39-114.97_F[09]","20","2819","PV_NV_Clark_Apex Solar Power_36.39-114.97_F[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17047","Apparent First Hybrid","Solar","2315","PV_CA_Cnty_Apparent First Hybrid_38.58-121.73_T[09]","11.9","2315","PV_CA_Cnty_Apparent First Hybrid_38.58-121.73_T[09]","11.9","0","0","0","0","11.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14976","APPINV_29896_EQ","Solar","2316","PV_CA_Cnty_APPINV_29896_EQ_34.71-118.28_F[09]","20","2316","PV_CA_Cnty_APPINV_29896_EQ_34.71-118.28_F[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13735","Apple Solar","Solar","2851","PV_NV_Cnty_Apple Solar_39.13-119.14_F[09]","19.9","2851","PV_NV_Cnty_Apple Solar_39.13-119.14_F[09]","19.9","0","0","0","0","19.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15693","APT_DIST_PV","Solar","2758","PV_NM_Cnty_APT_DIST_PV_32.27-106.94_T[09]","12","2758","PV_NM_Cnty_APT_DIST_PV_32.27-106.94_T[09]","12","0","0","0","0","12",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13252","Aragonne Mesa","Wind","1111","WT_NM_Guadalupe_Aragonne Mesa Wind_34.81-105.01 [09]",".009","1111","WT_NM_Guadalupe_Aragonne Mesa Wind_34.81-105.01 [09]",".009","0","0","0","0","90",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"698","ArbWind","Wind","2131","WT-CISO-ArbWind_2028[09]",".00218","2131","WT-CISO-ArbWind_2028[09]",".00218","0","0","0","0","21.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3011","ARD_G1","Wind","1164","WT_AB_NA_Ardenville_49.55-113.45 [09]",".0034","1164","WT_AB_NA_Ardenville_49.55-113.45 [09]",".0034","0","0","0","0","34",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3177","ARD_G2","Wind","1164","WT_AB_NA_Ardenville_49.55-113.45 [09]",".0034","1164","WT_AB_NA_Ardenville_49.55-113.45 [09]",".0034","0","0","0","0","34",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13526","Arkansas","Solar","2317","PV_CA_Cnty_Arkansas_33.08-115.47_F[09]","54.4","2317","PV_CA_Cnty_Arkansas_33.08-115.47_F[09]","54.4","0","0","0","0","54.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9793","ArlingtonValleyPV2","Solar","2227","PV_AZ_Cnty_ArlingtonValleyPV2_33.31-112.83_T[09]","127","2227","PV_AZ_Cnty_ArlingtonValleyPV2_33.31-112.83_T[09]","127","0","0","0","0","127",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4091","ArlingtonWind","Wind","1311","WT_OR_NA_Arlington_45.72-120.2 [09]",".00772","1311","WT_OR_NA_Arlington_45.72-120.2 [09]",".00772","0","0","0","0","102.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16158","Arrow Canyon Solar","Solar","2820","PV_NV_Clark_Arrow Canyon Solar_36.53-114.76_T[09]","224","2820","PV_NV_Clark_Arrow Canyon Solar_36.53-114.76_T[09]","224","0","0","0","0","224",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14977","ASTORIA1G_29694_EQ","Solar","2318","PV_CA_Cnty_ASTORIA1G_29694_EQ_34.84-118.46_T[09]","104","2318","PV_CA_Cnty_ASTORIA1G_29694_EQ_34.84-118.46_T[09]","104","0","0","0","0","104",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14978","ASTORIA2G_29697_EQ","Solar","2319","PV_CA_Cnty_ASTORIA2G_29697_EQ_34.84-118.48_T[09]","80","2319","PV_CA_Cnty_ASTORIA2G_29697_EQ_34.84-118.48_T[09]","80","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1643","AtwellIsland","Solar","2320","PV_CA_Cnty_AtwellIsland_35.82-119.46_T[09]","20","2320","PV_CA_Cnty_AtwellIsland_35.82-119.46_T[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13091","Avalon Solar II","Solar","2257","PV_AZ_Pima_Avalon Solar II_32.00-110.97_F[09]","45.5","2257","PV_AZ_Pima_Avalon Solar II_32.00-110.97_F[09]","45.5","0","0","0","0","45.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14979","AVENAL_1_34691_EW","Solar","2321","PV_CA_Cnty_AVENAL_1_34691_EW_36.00-120.15_F[09]","15.8","2321","PV_CA_Cnty_AVENAL_1_34691_EW_36.00-120.15_F[09]","15.8","0","0","0","0","15.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1651","AvenalPark","Solar","2322","PV_CA_Cnty_AvenalPark_35.99-120.11_F[09]","6","2322","PV_CA_Cnty_AvenalPark_35.99-120.11_F[09]","6","0","0","0","0","6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14980","AVSR_A_G1_29604_G1","Solar","2323","PV_CA_Cnty_AVSR_A_G1_29604_G1_34.78-118.42_F[09]","69.3","2323","PV_CA_Cnty_AVSR_A_G1_29604_G1_34.78-118.42_F[09]","69.3","0","0","0","0","69.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14981","AVSR_A_G2_29606_G2","Solar","2324","PV_CA_Cnty_AVSR_A_G2_29606_G2_34.78-118.42_F[09]","52.9","2324","PV_CA_Cnty_AVSR_A_G2_29606_G2_34.78-118.42_F[09]","52.9","0","0","0","0","52.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14982","AVSR_B_G3_29608_G3","Solar","2325","PV_CA_Cnty_AVSR_B_G3_29608_G3_34.78-118.42_F[09]","34","2325","PV_CA_Cnty_AVSR_B_G3_29608_G3_34.78-118.42_F[09]","34","0","0","0","0","34",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14983","AVSR_B_G4_29610_G4","Solar","2326","PV_CA_Cnty_AVSR_B_G4_29610_G4_34.78-118.42_T[09]","92","2326","PV_CA_Cnty_AVSR_B_G4_29610_G4_34.78-118.42_T[09]","92","0","0","0","0","92",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16738","Badger","Solar","2240","PV_AZ_Maricopa_Badger_33.49-112.78_T[09]","15","2240","PV_AZ_Maricopa_Badger_33.49-112.78_T[09]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16735","Bagdad","Solar","2261","PV_AZ_YAVAPAI_Bagdad_34.59-113.17_T[09]","15","2261","PV_AZ_YAVAPAI_Bagdad_34.59-113.17_T[09]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16821","Bannock PV","Solar","2863","PV_NV_Lander_Bannock PV_40.18-117.48_T[09]","35","2863","PV_NV_Lander_Bannock PV_40.18-117.48_T[09]","35","0","0","0","0","35",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15548","BASELINE_SG","Solar","2893","PV_UT_Cnty_BASELINE_SG_39.05-112.42_F[09]","45.5","2893","PV_UT_Cnty_BASELINE_SG_39.05-112.42_F[09]","45.5","0","0","0","0","45.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15768","Battle Mountain Solar","Solar","2821","PV_NV_Clark_Battle Mountain Solar_40.72-117.06_T[09]","101","2821","PV_NV_Clark_Battle Mountain Solar_40.72-117.06_T[09]","101","0","0","0","0","101",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17092","Bear Creek Solar Ctr","Solar","2879","PV_OR_Cnty_Bear Creek Solar Ctr_44.06-121.23_F[09]","20","2879","PV_OR_Cnty_Bear Creek Solar Ctr_44.06-121.23_F[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5810","BearCreekCC-Total","Others","2058","AB_CG_GenericShape_2028","80","2058","AB_CG_GenericShape_2028","80","0","0","0","0","80",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1113","BearMountain_BC","Wind","1115","WT_BC_NA_Bear Mtn Wind Park_55.7-120.43 [09]",".0103","1115","WT_BC_NA_Bear Mtn Wind Park_55.7-120.43 [09]",".0103","0","0","0","0","102.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16724","BelleCreek_DVAR","Others","1","None","0","1","None","0","0","0","0","0","0",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3395","BennettCreek","Wind","1116","WT_ID_NA_Bennett Creek_43.05-115.48 [09]",".0021","1116","WT_ID_NA_Bennett Creek_43.05-115.48 [09]",".0021","0","0","0","0","21",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13049","Benson Creek Wind (OR)","Wind","1117","WT_OR_NA_Benson Creek Wind_44.37-117.34 [09]",".001","1117","WT_OR_NA_Benson Creek Wind_44.37-117.34 [09]",".001","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14179","Big Horn Wind 1-2","Wind","1118","WT_WA_NA_Big Horn_45.89-120.29 [09]",".02","1118","WT_WA_NA_Big Horn_45.89-120.29 [09]",".02","0","0","0","0","199.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15745","Big Timber Wind","Wind","3025","WT_MT_NA_Big Timber Wind_45.79-111.09 [09]",".0025","3025","WT_MT_NA_Big Timber Wind_45.79-111.09 [09]",".0025","0","0","0","0","25",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"4090","BigHorn2","Wind","1118","WT_WA_NA_Big Horn_45.89-120.29 [09]",".005","1118","WT_WA_NA_Big Horn_45.89-120.29 [09]",".005","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2126","BiglowCanyon1","Wind","1113","WT_OR_NA_Biglow Canyon Wind_45.65-120.6 [09]",".0125","1113","WT_OR_NA_Biglow Canyon Wind_45.65-120.6 [09]",".0125","0","0","0","0","125.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2127","BiglowCanyon2","Wind","1113","WT_OR_NA_Biglow Canyon Wind_45.65-120.6 [09]",".01633","1113","WT_OR_NA_Biglow Canyon Wind_45.65-120.6 [09]",".01633","0","0","0","0","163.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2128","BiglowCanyon3","Wind","1113","WT_OR_NA_Biglow Canyon Wind_45.65-120.6 [09]",".0161","1113","WT_OR_NA_Biglow Canyon Wind_45.65-120.6 [09]",".0161","0","0","0","0","161",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17344","Black Mountain Solar","Solar","2263","PV_AZ_YAVAPAI_Prescott Airport_34.66-112.40_F[09]","8.9","2263","PV_AZ_YAVAPAI_Prescott Airport_34.66-112.40_F[09]","8.9","0","0","0","0","8.9",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16284","Black_Crk G1","Solar","2327","PV_CA_Cnty_Black_Crk G1_33.88-115.71_T[09]","122.7","2327","PV_CA_Cnty_Black_Crk G1_33.88-115.71_T[09]","122.7","0","0","0","0","122.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3179","BlackspringRidge","Wind","1114","WT_AB_NA_Blackspring Ridge_50.13-113.11 [09]",".01494","1114","WT_AB_NA_Blackspring Ridge_50.13-113.11 [09]",".01494","0","0","0","0","149.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17201","BlackspringRidge 2","Wind","1114","WT_AB_NA_Blackspring Ridge_50.13-113.11 [09]",".01494","1114","WT_AB_NA_Blackspring Ridge_50.13-113.11 [09]",".01494","0","0","0","0","149.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13196","Blackwell Solar","Solar","2328","PV_CA_Cnty_Blackwell Solar_35.62-119.85_F[09]","12","2328","PV_CA_Cnty_Blackwell Solar_35.62-119.85_F[09]","12","0","0","0","0","12",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14985","BLAST_24839_1","Wind","2095","WT-CISO-BLAST_24839_1_2028[09]",".0045","2095","WT-CISO-BLAST_24839_1_2028[09]",".0045","0","0","0","0","45",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16803","Bluewater Solar 1-2","Solar","2802","PV_NM_TBD_Bluewater Solar 1-2_35.26-107.94_T[09]","4.9","2802","PV_NM_TBD_Bluewater Solar 1-2_35.26-107.94_T[09]","4.9","0","0","0","0","4.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13065","Boise City Solar","Solar","2735","PV_ID_Cnty_Boise City Solar_43.41-116.30_T[09]","40","2735","PV_ID_Cnty_Boise City Solar_43.41-116.30_T[09]","40","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15668","Bonnybrook Solar","Solar","2228","PV_AZ_Cnty_Bonnybrook Solar_33.05-111.34_F[09]","52.3","2228","PV_AZ_Cnty_Bonnybrook Solar_33.05-111.34_F[09]","52.3","0","0","0","0","52.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16169","Borderlands Wind","Wind","3031","WT_NM_Catron_Borderlands Wind_34.00-108.53 [09]",".01","3031","WT_NM_Catron_Borderlands Wind_34.00-108.53 [09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16815","Boulder Solar III","Solar","2822","PV_NV_Clark_Boulder Solar III_35.83-114.98_T[09]","127.86","2822","PV_NV_Clark_Boulder Solar III_35.83-114.98_T[09]","127.86","0","0","0","0","127.86",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15609","BOULDER2PV-G","Solar","2852","PV_NV_Cnty_BOULDER2PV-G_35.83-114.98_F[09]","50","2852","PV_NV_Cnty_BOULDER2PV-G_35.83-114.98_F[09]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17202","Bowler Flats_Wind","Wind","1297","WT_MT_NA_Windstar_35.05-118.35 [09]",".024","1297","WT_MT_NA_Windstar_35.05-118.35 [09]",".024","0","0","0","0","240",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"13255","Bravo Dome 1","Others","1","None","-.0036","1","None","-.0036","0","0","0","0","-36",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13256","Bravo Dome 2","Others","1","None","-.00135","1","None","-.00135","0","0","0","0","-13.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13261","Bravo Dome West 1","Others","1","None","-.0005","1","None","-.0005","0","0","0","0","-5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13262","Bravo Dome West 2","Others","1","None","-.0005","1","None","-.0005","0","0","0","0","-5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"617","Breeze1","Wind","2099","WT-CISO-Breeze1_2028[09]",".00045","2099","WT-CISO-Breeze1_2028[09]",".00045","0","0","0","0","4.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"618","Breeze2","Wind","2156","WT-CISO-Breeze2_2028[09]",".0008","2156","WT-CISO-Breeze2_2028[09]",".0008","0","0","0","0","8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15530","BRIDGE","Solar","1","None","10","1","None","10","0","0","0","0","10",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16766","Britton Solar PV","Solar","2759","PV_NM_Cnty_Britton Solar PV_35.01-106.10_T[09]","50.6","2759","PV_NM_Cnty_Britton Solar PV_35.01-106.10_T[09]","50.6","0","0","0","0","50.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16074","Broadview Wind 1","Wind","3032","WT_NM_Curry_Broadview Wind 1_34.72-103.16 [09]",".0125","3032","WT_NM_Curry_Broadview Wind 1_34.72-103.16 [09]",".0125","0","0","0","0","125",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16075","Broadview Wind 2","Wind","3033","WT_NM_Curry_Broadview Wind 2_34.73-103.10 [09]",".0088","3033","WT_NM_Curry_Broadview Wind 2_34.73-103.10 [09]",".0088","0","0","0","0","88",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16076","Broadview Wind 3","Wind","3034","WT_NM_Curry_Broadview Wind 3_34.73-103.10 [09]",".0089","3034","WT_NM_Curry_Broadview Wind 3_34.73-103.10 [09]",".0089","0","0","0","0","89",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17290","Brookfield Tehachapi 3","Wind","2107","WT-CISO-DutchWind_2028[09]",".00045","2107","WT-CISO-DutchWind_2028[09]",".00045","0","0","0","0","4.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17279","Brookfield Tehachapi 4","Wind","2107","WT-CISO-DutchWind_2028[09]",".000652","2107","WT-CISO-DutchWind_2028[09]",".000652","0","0","0","0","6.52",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14987","BSKY_G_ABSR_29724_1","Solar","2329","PV_CA_Cnty_BSKY_G_ABSR_29724_1_34.68-118.31_T[09]","20.6","2329","PV_CA_Cnty_BSKY_G_ABSR_29724_1_34.68-118.31_T[09]","20.6","0","0","0","0","20.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14988","BSKY_G_ADSR_29733_1","Solar","2330","PV_CA_Cnty_BSKY_G_ADSR_29733_1_34.69-118.31_T[09]","56.9","2330","PV_CA_Cnty_BSKY_G_ADSR_29733_1_34.69-118.31_T[09]","56.9","0","0","0","0","56.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14989","BSKY_G_BA_29736_1","Solar","2331","PV_CA_Cnty_BSKY_G_BA_29736_1_34.69-118.31_T[09]","20.6","2331","PV_CA_Cnty_BSKY_G_BA_29736_1_34.69-118.31_T[09]","20.6","0","0","0","0","20.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14990","BSKY_G_BB_29739_1","Solar","2332","PV_CA_Cnty_BSKY_G_BB_29739_1_34.69-118.31_T[09]","20.6","2332","PV_CA_Cnty_BSKY_G_BB_29739_1_34.69-118.31_T[09]","20.6","0","0","0","0","20.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14991","BSKY_G_BC_29742_1","Solar","2333","PV_CA_Cnty_BSKY_G_BC_29742_1_34.67-118.30_T[09]","20.6","2333","PV_CA_Cnty_BSKY_G_BC_29742_1_34.67-118.30_T[09]","20.6","0","0","0","0","20.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14992","BSKY_G_BD_29745_1","Solar","2334","PV_CA_Cnty_BSKY_G_BD_29745_1_34.69-118.31_T[09]","31","2334","PV_CA_Cnty_BSKY_G_BD_29745_1_34.69-118.31_T[09]","31","0","0","0","0","31",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14993","BSKY_G_ESC_29701_1","Solar","2335","PV_CA_Cnty_BSKY_G_ESC_29701_1_34.69-118.31_T[09]","41.5","2335","PV_CA_Cnty_BSKY_G_ESC_29701_1_34.69-118.31_T[09]","41.5","0","0","0","0","41.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14994","BSKY_G_SMR_29727_1","Solar","2336","PV_CA_Cnty_BSKY_G_SMR_29727_1_34.69-118.31_T[09]","20.5","2336","PV_CA_Cnty_BSKY_G_SMR_29727_1_34.69-118.31_T[09]","20.5","0","0","0","0","20.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14995","BSKY_G_SOLV_29730_1","Solar","2337","PV_CA_Cnty_BSKY_G_SOLV_29730_1_34.66-118.30_T[09]","87.8","2337","PV_CA_Cnty_BSKY_G_SOLV_29730_1_34.66-118.30_T[09]","87.8","0","0","0","0","87.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14997","BUCKWND_25634_QF","Wind","2157","WT-CISO-BUCKWND_25634_QF_2028[09]",".00171","2157","WT-CISO-BUCKWND_25634_QF_2028[09]",".00171","0","0","0","0","17.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14974","BUE GEN 1_G1_22942_1","Wind","2097","WT-CISO-BUE GEN 1_G1_22942_1_2028[09]",".00437","2097","WT-CISO-BUE GEN 1_G1_22942_1_2028[09]",".00437","0","0","0","0","43.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14975","BUE GEN 1_G2_22945_1","Wind","2158","WT-CISO-BUE GEN 1_G2_22945_1_2028[09]",".00437","2158","WT-CISO-BUE GEN 1_G2_22945_1_2028[09]",".00437","0","0","0","0","43.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1801","Buena_Vista","Wind","2100","WT-CISO-Buena_Vista_2028[09]",".0038","2100","WT-CISO-Buena_Vista_2028[09]",".0038","0","0","0","0","38",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"10558","BuenaVistaPump1-1","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-4.58",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6025","BuenaVistaPump1-2","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-4.58",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6026","BuenaVistaPump1-3","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-10.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6027","BuenaVistaPump1-4","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-10.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6028","BuenaVistaPump1-5","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-10.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6029","BuenaVistaPump1-6","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-10.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6030","BuenaVistaPump2-1","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-10.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6031","BuenaVistaPump2-2","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-10.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6032","BuenaVistaPump2-3","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-10.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6033","BuenaVistaPump2-4","Others","949","Pump_BuenaVista_2028[09]","-1","949","Pump_BuenaVista_2028[09]","-1","0","0","0","0","-10.99",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16908","Buffalo Atlee Wind","Wind","2930","WT_AB_NA_Buffalo Atlee Wind_50.71-111.09 [09]",".00483","2930","WT_AB_NA_Buffalo Atlee Wind_50.71-111.09 [09]",".00483","0","0","0","0","48.3",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16726","Bulard_Solar","Solar","2748","PV_NA_Cnty_Bulard_Solar_42.08-120.91_S[09]","50","2748","PV_NA_Cnty_Bulard_Solar_42.08-120.91_S[09]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6039","Burley_Butte","Wind","1124","WT_ID_NA_Burley Butte_42.49-113.93 [09]",".00195","1124","WT_ID_NA_Burley Butte_42.49-113.93 [09]",".00195","0","0","0","0","19.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13904","Busch Ranch","Wind","1122","WT_CO_NA_Busch Ranch_37.8-104.49 [09]",".00288","1122","WT_CO_NA_Busch Ranch_37.8-104.49 [09]",".00288","0","0","0","0","28.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16481","Busch Ranch Ph 2","Wind","3004","WT_CO_NA_ADS30_WT_PSCO_4_37.80-104.44 [09]",".006","3004","WT_CO_NA_ADS30_WT_PSCO_4_37.80-104.44 [09]",".006","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17093","BV_PV1","Solar","3078","PV_NM_Cnty_BUENAVISTA1_100-50_31.98-106.44_T[09].DAT","60","3078","PV_NM_Cnty_BUENAVISTA1_100-50_31.98-106.44_T[09].DAT","60","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17390","BV_PV2","Solar","3078","PV_NM_Cnty_BUENAVISTA1_100-50_31.98-106.44_T[09].DAT","60","3078","PV_NM_Cnty_BUENAVISTA1_100-50_31.98-106.44_T[09].DAT","60","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
